거주동 코드,거주동 이름,통근권_코드,통근권_행정동수,출근_유출량,동일통근권_내부출근량,동일통근권_내부출근비율,외부통근권_출근량,외부통근권_이동비율,주요_목적지통근권코드,주요_목적지통근권_출근량,주요_목적지통근권_비중,목적지_개수,목적지_HHI,목적지_엔트로피,목적지_정규화엔트로피,유효_목적지수,최대_목적지비중,주요_출근목적지,출근_유입량,출근_순유입량,출근_유입유출비,통근권_대표업무중심지_코드,통근권_대표업무중심지_이름,대표업무중심지_출근유입량,내부통근_출근량,내부통근_비중,루바인_모듈러리티,간선필터_분위수,간선필터_최소이동량
11290810,석관동,4,72,1621463.98,592663.39,0.3655112893719662,1028800.59,0.6344887106280338,4,592663.39,0.3655112893719662,402,0.01647260228170338,4.948117035397527,0.8251741133375877,140.90938657649542,0.09077795857050121,석관동 | 종로1.2.3.4가동 | 장위2동 | 명동 | 여의동,643799.23,-977664.75,0.39704812314116283,11110630,종로5.6가동,2771806.47,147193.19,0.09077795857050121,0.30782946022911206,0.25,442.0
11305534,삼양동,4,72,1235894.1,586801.78,0.4747994023112498,649092.3200000001,0.5252005976887502,4,586801.78,0.4747994023112498,395,0.014086881766381877,4.874015020824004,0.8152045736409231,130.84520991096971,0.04931270405773439,삼양동 | 종로1.2.3.4가동 | 미아동 | 명동 | 수유1동,329500.06,-906394.04,0.2666086519872536,11110630,종로5.6가동,2771806.47,60945.28,0.04931270405773439,0.30782946022911206,0.25,442.0
11305535,미아동,4,72,877216.86,383483.58,0.4371593815467706,493733.27999999997,0.5628406184532294,4,383483.58,0.4371593815467706,389,0.013707549924727964,4.900831360744519,0.8217936038679252,134.4014693569271,0.05455186987628122,미아동 | 종로1.2.3.4가동 | 송중동 | 명동 | 수유1동,758608.81,-118608.04999999993,0.8647905034565798,11110630,종로5.6가동,2771806.47,47853.82,0.05455186987628122,0.30782946022911206,0.25,442.0
11305545,송중동,4,72,1462241.49,658186.21,0.4501214159912806,804055.28,0.5498785840087194,4,658186.21,0.4501214159912806,410,0.016850736635262636,4.893837402067261,0.8134490626093676,133.4647505387679,0.0854106321384712,송중동 | 종로1.2.3.4가동 | 송천동 | 회현동 | 명동,1052583.76,-409657.73,0.7198426300979874,11110630,종로5.6가동,2771806.47,124890.97,0.0854106321384712,0.30782946022911206,0.25,442.0
11305555,송천동,4,72,1176049.76,544692.75,0.4631545097207451,631357.01,0.5368454902792549,4,544692.75,0.4631545097207451,392,0.015855763812495535,4.871962746549832,0.8159017101016615,130.5769550132372,0.07521901114116124,송천동 | 종로1.2.3.4가동 | 송중동 | 명동 | 미아동,742189.27,-433860.49,0.6310866217089318,11110630,종로5.6가동,2771806.47,88461.3,0.07521901114116124,0.30782946022911206,0.25,442.0
11305575,삼각산동,4,72,1396324.19,591364.88,0.42351545882765235,804959.3099999999,0.5764845411723476,4,591364.88,0.42351545882765235,395,0.014504541720066138,4.904941113659161,0.8203771248571896,134.9549627688855,0.05730825303542152,삼각산동 | 송천동 | 종로1.2.3.4가동 | 명동 | 송중동,300273.65,-1096050.54,0.21504579821108738,11110630,종로5.6가동,2771806.47,80020.9,0.05730825303542152,0.30782946022911206,0.25,442.0
11305595,번1동,4,72,819137.56,399636.39,0.4878745762799596,419501.17000000004,0.5121254237200404,4,399636.39,0.4878745762799596,398,0.014212078325695116,4.870688735613051,0.8136186060313411,130.41070446945113,0.06259952235617178,번1동 | 수유3동 | 종로1.2.3.4가동 | 명동 | 미아동,924203.84,105066.27999999991,1.128264512739472,11110630,종로5.6가동,2771806.47,51277.62,0.06259952235617178,0.30782946022911206,0.25,442.0
11305603,번2동,4,72,708417.65,353550.43,0.4990706118064675,354867.22000000003,0.5009293881935325,4,353550.43,0.4990706118064675,380,0.013061326377158707,4.909236062316356,0.826446890747142,135.53583391796857,0.038294796861710036,번2동 | 종로1.2.3.4가동 | 송중동 | 번1동 | 번3동,281679.76,-426737.89,0.3976182129284893,11110630,종로5.6가동,2771806.47,27128.71,0.038294796861710036,0.30782946022911206,0.25,442.0
11305608,번3동,4,72,670530.37,315958.42,0.47120672550596027,354571.95,0.5287932744940397,4,315958.42,0.47120672550596027,364,0.011854881339154796,5.050755969614885,0.8564734926339905,156.14045732266635,0.06328608203085566,번3동 | 종로1.2.3.4가동 | 번2동 | 회현동 | 번1동,292560.17,-377970.2,0.43631158719924945,11110630,종로5.6가동,2771806.47,42435.24,0.06328608203085566,0.30782946022911206,0.25,442.0
11305615,수유1동,4,72,861006.91,434191.79,0.504283746108379,426815.12000000005,0.49571625389162094,4,434191.79,0.504283746108379,386,0.014883249419885234,4.832919146707608,0.8114592200730082,125.57700382524114,0.0596613562601954,수유1동 | 미아동 | 종로1.2.3.4가동 | 번1동 | 송중동,465028.21,-395978.7,0.5400981160534473,11110630,종로5.6가동,2771806.47,51368.84,0.0596613562601954,0.30782946022911206,0.25,442.0
11305625,수유2동,4,72,988172.67,500236.58999999997,0.5062238667256401,487936.0800000001,0.4937761332743599,4,500236.58999999997,0.5062238667256401,380,0.014571598899938101,4.8696128748805165,0.8197765127815753,130.2704761600021,0.061019700129937814,수유2동 | 수유3동 | 종로1.2.3.4가동 | 인수동 | 우이동,394489.86,-593682.81,0.3992114657451516,11110630,종로5.6가동,2771806.47,60298.0,0.061019700129937814,0.30782946022911206,0.25,442.0
11305635,수유3동,4,72,1063147.93,488005.45,0.45901932951136915,575142.48,0.5409806704886309,4,488005.45,0.45901932951136915,403,0.01301183506855697,4.930828293356743,0.8219503977812805,138.49417865285807,0.05061494123400118,수유3동 | 종로1.2.3.4가동 | 번1동 | 명동 | 수유2동,859096.83,-204051.09999999998,0.8080689485987148,11110630,종로5.6가동,2771806.47,53811.17,0.05061494123400118,0.30782946022911206,0.25,442.0
11305645,우이동,4,72,894637.07,467868.17,0.5229698004800986,426768.89999999997,0.4770301995199014,4,467868.17,0.5229698004800986,392,0.01473002266751335,4.8790116023020325,0.8170821734511716,131.50062471645796,0.06861793688025918,우이동 | 종로1.2.3.4가동 | 수유2동 | 수유3동 | 쌍문1동,416399.36,-478237.70999999996,0.46543942114985243,11110630,종로5.6가동,2771806.47,61388.15,0.06861793688025918,0.30782946022911206,0.25,442.0
11305660,인수동,4,72,1298157.22,675914.37,0.5206721956220373,622242.85,0.4793278043779628,4,675914.37,0.5206721956220373,392,0.01624167421235844,4.84579155852762,0.8115188528891681,127.20393151022378,0.07472243616223927,인수동 | 종로1.2.3.4가동 | 수유3동 | 우이동 | 수유2동,522303.52,-775853.7,0.4023422679111241,11110630,종로5.6가동,2771806.47,97001.47,0.07472243616223927,0.30782946022911206,0.25,442.0
11320511,창1동,4,72,1156885.0,464613.83,0.40160761873479217,692271.1699999999,0.5983923812652078,4,464613.83,0.40160761873479217,401,0.01144560040082232,5.045330167692594,0.8417355081245076,155.2955643129914,0.04935786184452214,종로1.2.3.4가동 | 창1동 | 창4동 | 명동 | 창5동,384224.91000000003,-772660.09,0.3321202280261219,11110630,종로5.6가동,2771806.47,37203.4,0.03215825254887046,0.30782946022911206,0.25,442.0
11320512,창2동,4,72,1309955.1300000001,635162.39,0.48487339409862074,674792.7400000001,0.5151266059013793,4,635162.39,0.48487339409862085,394,0.012055668870471315,4.968911999589878,0.8314290902596273,143.87027127303023,0.05175961256016456,창2동 | 번1동 | 종로1.2.3.4가동 | 명동 | 창1동,556410.15,-753544.9800000001,0.4247551211925862,11110630,종로5.6가동,2771806.47,67802.77,0.05175961256016456,0.30782946022911206,0.25,442.0
11320513,창3동,4,72,535138.21,300522.68,0.5615795590451297,234615.52999999997,0.4384204409548703,4,300522.68,0.5615795590451296,360,0.013546040597286958,4.899302440622517,0.8323506371013764,134.19613725419106,0.06420320836368608,창3동 | 창2동 | 번1동 | 수유3동 | 상계6.7동,254227.75,-280910.45999999996,0.4750693283516421,11110630,종로5.6가동,2771806.47,34357.59,0.06420320836368608,0.30782946022911206,0.25,442.0
11320514,창4동,4,72,1391827.59,639897.34,0.45975330895689454,751930.2500000001,0.5402466910431055,4,639897.34,0.45975330895689454,397,0.014358566676411765,4.944542917921735,0.8263027355220948,140.40665881463576,0.06724965841494777,창4동 | 상계6.7동 | 종로1.2.3.4가동 | 방학1동 | 명동,952082.47,-439745.1200000001,0.6840520168162494,11110630,종로5.6가동,2771806.47,93599.93,0.06724965841494777,0.30782946022911206,0.25,442.0
11320515,창5동,4,72,1095399.71,512274.11,0.4676595267676308,583125.6,0.5323404732323692,4,512274.11,0.4676595267676308,393,0.013049376757289942,4.92553624334703,0.8245217982107372,137.76319643657263,0.0444601359260904,창5동 | 창4동 | 명동 | 종로1.2.3.4가동 | 쌍문2동,480512.93,-614886.78,0.438664467055592,11110630,종로5.6가동,2771806.47,48701.62,0.0444601359260904,0.30782946022911206,0.25,442.0
11320521,도봉1동,4,72,753384.07,413421.9,0.5487531744598741,339962.1699999999,0.45124682554012585,4,413421.9,0.548753174459874,380,0.018129076363024285,4.7878463736163255,0.8060115053793485,120.04256324678732,0.07561682316962184,도봉2동 | 도봉1동 | 방학1동 | 상계6.7동 | 창4동,460731.46,-292652.6099999999,0.6115492460571937,11110630,종로5.6가동,2771806.47,44689.37,0.05931817751336314,0.30782946022911206,0.25,442.0
11320522,도봉2동,4,72,1143627.36,548022.13,0.4791964141186688,595605.2300000001,0.5208035858813311,4,548022.13,0.4791964141186688,386,0.015543806656769531,4.869073115744548,0.8175295619568043,130.2001804534294,0.0671162151979295,도봉2동 | 도봉1동 | 방학1동 | 종로1.2.3.4가동 | 상계6.7동,558554.21,-585073.1500000001,0.488405777560271,11110630,종로5.6가동,2771806.47,76755.94,0.0671162151979295,0.30782946022911206,0.25,442.0
11320660,쌍문1동,4,72,924487.39,470517.81,0.5089499490090394,453969.58,0.49105005099096055,4,470517.81,0.5089499490090394,389,0.011839997105771662,4.946197764539347,0.8294008479709779,140.63920265819306,0.04182106799747696,쌍문1동 | 종로1.2.3.4가동 | 번1동 | 수유3동 | 수유2동,306450.43,-618036.96,0.33148146022846237,11110630,종로5.6가동,2771806.47,38663.05,0.04182106799747696,0.30782946022911206,0.25,442.0
11320670,쌍문2동,4,72,884458.68,447348.82,0.5057882636190534,437109.86000000004,0.4942117363809466,4,447348.82,0.5057882636190534,382,0.013009408703122958,4.92294060733275,0.8280222597214256,137.40607699899883,0.05896882599422281,쌍문2동 | 종로1.2.3.4가동 | 창5동 | 방학1동 | 명동,558525.51,-325933.17000000004,0.6314885281017311,11110630,종로5.6가동,2771806.47,52155.49,0.05896882599422281,0.30782946022911206,0.25,442.0
11320680,쌍문3동,4,72,756794.02,336459.81,0.4445857143532926,420334.21,0.5554142856467075,4,336459.81,0.44458571435329264,375,0.010626102581324378,4.99184692003994,0.8422320268832154,147.20805408362068,0.03485139853509942,종로1.2.3.4가동 | 쌍문3동 | 창2동 | 역삼1동 | 수유3동,260676.1,-496117.92000000004,0.3444478855686518,11110630,종로5.6가동,2771806.47,22402.64,0.02960203094628047,0.30782946022911206,0.25,442.0
11320681,쌍문4동,4,72,802574.6799999999,379800.17,0.47322720173529526,422774.50999999995,0.5267727982647048,4,379800.17,0.47322720173529526,368,0.013338662262052362,4.855507016405971,0.8218413768427596,128.445798835297,0.0472099618193786,쌍문2동 | 종로1.2.3.4가동 | 명동 | 쌍문4동 | 방학1동,176837.45,-625737.23,0.22033768869957376,11110630,종로5.6가동,2771806.47,22032.6,0.027452398573052417,0.30782946022911206,0.25,442.0
11320690,방학1동,4,72,1061067.75,566315.46,0.5337222434665458,494752.29000000004,0.4662777565334542,4,566315.46,0.5337222434665458,391,0.016456369565105582,4.825235479707782,0.8084221636282701,124.61580942283794,0.07723936572381923,방학1동 | 종로1.2.3.4가동 | 창4동 | 도봉1동 | 도봉2동,747202.19,-313865.56000000006,0.7041983794154519,11110630,종로5.6가동,2771806.47,81956.2,0.07723936572381923,0.30782946022911206,0.25,442.0
11320700,방학2동,4,72,670281.32,381369.9,0.5689699065461052,288911.4199999999,0.43103009345389476,4,381369.9,0.5689699065461051,365,0.015480858779779158,4.80334502796469,0.8141404400956297,121.91755382487318,0.05280006908144181,방학1동 | 방학2동 | 종로1.2.3.4가동 | 도봉1동 | 도봉2동,248018.91999999998,-422262.39999999997,0.37002212742554125,11110630,종로5.6가동,2771806.47,34990.42,0.05220258860861586,0.30782946022911206,0.25,442.0
11320710,방학3동,4,72,1078658.72,564764.4400000001,0.5235802849672416,513894.2799999999,0.4764197150327584,4,564764.4400000001,0.5235802849672416,376,0.012584253776162931,4.912652298273032,0.8284979244724722,135.99964810548448,0.03849692143591071,방학3동 | 쌍문2동 | 방학1동 | 방학2동 | 종로1.2.3.4가동,256992.71,-821666.01,0.23825210442835895,11110630,종로5.6가동,2771806.47,41525.04,0.03849692143591071,0.30782946022911206,0.25,442.0
11350560,월계1동,4,72,986813.47,408009.01,0.4134611275624359,578804.46,0.5865388724375641,4,408009.01,0.4134611275624359,393,0.014160335032578887,4.970436311145282,0.8320379513383899,144.089741618107,0.07400457352897707,월계1동 | 종로1.2.3.4가동 | 명동 | 월계3동 | 월계2동,476684.93,-510128.54,0.48305474589843206,11110630,종로5.6가동,2771806.47,73028.71,0.07400457352897707,0.30782946022911206,0.25,442.0
11350570,월계2동,4,72,1088178.24,486373.09,0.44696086736672846,601805.1499999999,0.5530391326332714,4,486373.09,0.44696086736672846,381,0.01121110725601671,5.038262712030121,0.8477928319635902,154.20188910048904,0.05005659734567014,월계2동 | 종로1.2.3.4가동 | 월계1동 | 명동 | 상계6.7동,370330.15,-717848.09,0.34032122347897714,11110630,종로5.6가동,2771806.47,54470.5,0.05005659734567014,0.30782946022911206,0.25,442.0
11350580,월계3동,4,72,1430253.94,495924.39,0.34673869872366864,934329.5499999999,0.6532613012763314,4,495924.39,0.34673869872366864,401,0.011802401081164073,5.0450139141244446,0.8416827460952578,155.2464593018864,0.0432515151819823,종로1.2.3.4가동 | 월계3동 | 공릉1동 | 명동 | 월계1동,413731.95,-1016521.99,0.28927167297298273,11110630,종로5.6가동,2771806.47,58218.83,0.040705240077856385,0.30782946022911206,0.25,442.0
11350595,공릉1동,4,72,1679499.16,564538.4400000001,0.3361349939585561,1114960.7199999997,0.6638650060414438,4,564538.4400000001,0.33613499395855606,414,0.014571276640900792,5.016432918688242,0.832483321148899,150.87216950149488,0.07575739424603226,공릉1동 | 공릉2동 | 역삼1동 | 종로1.2.3.4가동 | 상계6.7동,1021502.11,-657997.0499999999,0.6082182916959601,11110630,종로5.6가동,2771806.47,127234.48,0.07575739424603226,0.30782946022911206,0.25,442.0
11350600,공릉2동,4,72,2006741.26,780594.6,0.38898617154062004,1226146.6600000001,0.61101382845938,4,780594.6,0.38898617154062004,408,0.02890615331389477,4.776626675013524,0.7946122733243818,118.7032492668024,0.14291714418629134,공릉2동 | 공릉1동 | 종로1.2.3.4가동 | 역삼1동 | 여의동,1072345.9,-934395.3600000001,0.5343717804456763,11110630,종로5.6가동,2771806.47,286797.73,0.14291714418629134,0.30782946022911206,0.25,442.0
11350611,하계1동,4,72,1182358.66,470871.59,0.3982476772318816,711487.0699999998,0.6017523227681183,4,470871.59,0.39824767723188154,395,0.014069868006542901,4.943624379533873,0.8268471039462366,140.2777491219172,0.0640184087627015,하계1동 | 상계6.7동 | 공릉1동 | 역삼1동 | 중계2.3동,734602.4,-447756.2599999999,0.6213025073119522,11110630,종로5.6가동,2771806.47,75692.72,0.0640184087627015,0.30782946022911206,0.25,442.0
11350612,하계2동,4,72,819927.6,294180.0,0.35878777589631083,525747.6,0.6412122241036892,4,294180.0,0.35878777589631083,372,0.011126769321427268,5.037019923250177,0.8510069697590031,154.01036775780747,0.04454593307994511,상계6.7동 | 하계1동 | 역삼1동 | 종로1.2.3.4가동 | 중계2.3동,106675.23,-713252.37,0.13010323106576727,11110630,종로5.6가동,2771806.47,12999.79,0.015854802302056915,0.30782946022911206,0.25,442.0
11350619,중계본동,4,72,923229.44,426475.67,0.4619389845280497,496753.76999999996,0.5380610154719503,4,426475.67,0.46193898452804966,372,0.014235385753974357,4.912981528638449,0.8300506225654851,136.04443069081583,0.06080996507217101,중계본동 | 상계6.7동 | 하계1동 | 종로1.2.3.4가동 | 중계1동,391078.41000000003,-532151.0299999999,0.4235982877669066,11110630,종로5.6가동,2771806.47,56141.55,0.06080996507217101,0.30782946022911206,0.25,442.0
11350621,중계1동,4,72,1132361.6,505948.99,0.44680867842922256,626412.6100000001,0.5531913215707774,4,505948.99,0.44680867842922256,383,0.012436591970847597,4.954277493993283,0.8329267569886547,141.7801323611076,0.04343627512624942,상계6.7동 | 종로1.2.3.4가동 | 중계1동 | 상계2동 | 하계1동,460512.32,-671849.28,0.40668309487004856,11110630,종로5.6가동,2771806.47,39233.04,0.03464709506221334,0.30782946022911206,0.25,442.0
11350624,중계4동,4,72,778518.62,357577.8,0.45930539207912585,420940.82,0.5406946079208741,4,357577.8,0.45930539207912585,360,0.014335786849817473,4.847645830002131,0.8235746096400236,127.44002095118078,0.05234985901814397,중계4동 | 상계6.7동 | 종로1.2.3.4가동 | 상계2동 | 명동,310181.69,-468336.93,0.3984255251338754,11110630,종로5.6가동,2771806.47,40755.34,0.05234985901814397,0.30782946022911206,0.25,442.0
11350625,중계2.3동,4,72,1510424.27,589179.91,0.3900757699027175,921244.36,0.6099242300972825,4,589179.91,0.3900757699027175,395,0.012087052255956906,5.036818288440693,0.8424342739594041,153.97931703720437,0.053796248917530966,중계2.3동 | 상계6.7동 | 하계1동 | 역삼1동 | 종로1.2.3.4가동,603439.3,-906984.97,0.399516421965333,11110630,종로5.6가동,2771806.47,81255.16,0.053796248917530966,0.30782946022911206,0.25,442.0
11350630,상계1동,4,72,1705307.54,794993.01,0.4661874713812618,910314.53,0.5338125286187382,4,794993.01,0.4661874713812618,406,0.016147024979989377,4.928457399969527,0.8205407289597872,138.16621266035187,0.08376850312876702,상계1동 | 상계6.7동 | 상계8동 | 도봉2동 | 상계2동,576037.71,-1129269.83,0.33779110013200314,11110630,종로5.6가동,2771806.47,142851.06,0.08376850312876702,0.30782946022911206,0.25,442.0
11350640,상계2동,4,72,920514.63,447106.02,0.4857131059394461,473408.61,0.514286894060554,4,447106.02,0.4857131059394461,390,0.01753979506990195,4.87163607967258,0.8165464734090878,130.53430681335843,0.08666930149714187,상계2동 | 상계6.7동 | 종로1.2.3.4가동 | 역삼1동 | 중계1동,954289.7,33775.06999999995,1.0366915080969434,11110630,종로5.6가동,2771806.47,79780.36,0.08666930149714187,0.30782946022911206,0.25,442.0
11350665,상계3.4동,4,72,1157365.04,587735.0599999999,0.5078216808760699,569629.9800000001,0.49217831912393006,4,587735.0599999999,0.50782168087607,386,0.017551444685183326,4.845463370700006,0.8135654266757457,127.16219157792104,0.08160077135213968,상계3.4동 | 상계6.7동 | 상계2동 | 중계4동 | 종로1.2.3.4가동,336957.76,-820407.28,0.29114216202694354,11110630,종로5.6가동,2771806.47,94441.88,0.08160077135213968,0.30782946022911206,0.25,442.0
11350670,상계5동,4,72,758596.25,386035.13,0.5088808836057389,372561.12,0.4911191163942611,4,386035.13,0.5088808836057389,373,0.015934080003133427,4.819192840901676,0.8138358558108146,123.8650716000522,0.054256358372454384,상계2동 | 상계6.7동 | 상계5동 | 상계3.4동 | 종로1.2.3.4가동,253287.91,-505308.33999999997,0.3338902743059961,11110630,종로5.6가동,2771806.47,37778.33,0.04980031208959971,0.30782946022911206,0.25,442.0
11350695,상계6.7동,4,72,1592022.61,686051.39,0.4309306825736602,905971.2200000001,0.5690693174263398,4,686051.39,0.4309306825736602,408,0.016484777747065776,4.9512350435216295,0.8236591220905761,141.34942885980385,0.09164679514193581,상계6.7동 | 상계2동 | 역삼1동 | 중계2.3동 | 종로1.2.3.4가동,1842847.43,250824.81999999983,1.1575510413134145,11110630,종로5.6가동,2771806.47,145903.77,0.09164679514193581,0.30782946022911206,0.25,442.0
11350700,상계8동,4,72,1193895.28,520823.41,0.436238771293241,673071.8700000001,0.563761228706759,4,520823.41,0.436238771293241,396,0.011110618526894609,5.085984640877106,0.8502980166976972,161.73911580371004,0.04677720143093287,상계6.7동 | 상계8동 | 역삼1동 | 상계1동 | 종로1.2.3.4가동,331004.69,-862890.5900000001,0.27724767451966137,11110630,종로5.6가동,2771806.47,47041.88,0.03940201522532193,0.30782946022911206,0.25,442.0
11350710,상계9동,4,72,1050799.17,461027.2,0.4387395928377066,589771.97,0.5612604071622934,4,461027.2,0.4387395928377066,385,0.011869131948216842,4.9840826596521435,0.8372045924859568,146.06951808510618,0.04028479580926963,상계9동 | 상계6.7동 | 상계2동 | 상계8동 | 역삼1동,233577.15,-817222.0199999999,0.22228524409664313,11110630,종로5.6가동,2771806.47,42331.23,0.04028479580926963,0.30782946022911206,0.25,442.0
11350720,상계10동,4,72,847294.38,360680.75,0.4256852854376303,486613.63,0.5743147145623697,4,360680.75,0.4256852854376303,376,0.012912664844269915,4.932778407326302,0.8318921072002429,138.76452159945504,0.05256040999587416,상계6.7동 | 상계2동 | 상계10동 | 종로1.2.3.4가동 | 역삼1동,233706.44,-613587.94,0.2758267321447358,11110630,종로5.6가동,2771806.47,24966.46,0.029466098901777208,0.30782946022911206,0.25,442.0
11200520,왕십리2동,5,60,993657.06,282277.61,0.284079509282609,711379.4500000001,0.715920490717391,2,316029.12,0.31804646967435624,383,0.014145218658156333,4.814603792122082,0.8094444301151132,123.29795101167998,0.04711086136699919,왕십리도선동 | 왕십리2동 | 명동 | 종로1.2.3.4가동 | 역삼1동,426878.95,-566778.1100000001,0.4296039017727102,11200690,성수2가3동,5117478.63,37659.03,0.037899423771014115,0.30782946022911206,0.25,442.0
11200535,왕십리도선동,5,60,1729169.94,467804.12,0.2705368102801972,1261365.8199999998,0.7294631897198027,2,581489.05,0.336282187510153,414,0.019079971469359688,4.7037492104817105,0.7805930684342282,110.36016125071431,0.07879677228254385,왕십리도선동 | 명동 | 종로1.2.3.4가동 | 역삼1동 | 소공동,1530140.87,-199029.06999999983,0.8848990689717866,11200690,성수2가3동,5117478.63,136253.01,0.07879677228254385,0.30782946022911206,0.25,442.0
11200540,마장동,5,60,1211506.86,462476.95,0.38173696350345054,749029.9100000001,0.6182630364965495,5,462476.95,0.3817369635034506,401,0.021338501450453635,4.702716575977296,0.7845757155782193,110.24625836044292,0.0965407905325439,마장동 | 왕십리도선동 | 역삼1동 | 종로1.2.3.4가동 | 사근동,908658.52,-302848.3400000001,0.7500234212458359,11200690,성수2가3동,5117478.63,116959.83,0.0965407905325439,0.30782946022911206,0.25,442.0
11200550,사근동,5,60,577259.43,230071.61,0.3985584263214201,347187.82000000007,0.6014415736785799,5,230071.61,0.3985584263214202,396,0.02249669916377553,4.594750785877999,0.7681713092587084,98.96346938008514,0.09611101545798913,사근동 | 행당1동 | 성수2가3동 | 역삼1동 | 명동,768903.47,191644.03999999992,1.3319894488341228,11200690,성수2가3동,5117478.63,55480.99,0.09611101545798913,0.30782946022911206,0.25,442.0
11200560,행당1동,5,60,889654.41,277231.6,0.31161718177736003,612422.81,0.68838281822264,5,277231.6,0.31161718177736003,404,0.015015567424390544,4.8223718274948535,0.8035391529427389,124.25946355325529,0.05485072568796686,행당1동 | 명동 | 역삼1동 | 종로1.2.3.4가동 | 여의동,1135811.03,246156.62,1.2766879107585158,11200690,성수2가3동,5117478.63,48798.19,0.05485072568796686,0.30782946022911206,0.25,442.0
11200570,행당2동,5,60,1380198.6,400318.22,0.2900439255625965,979880.3800000001,0.7099560744374035,5,400318.22,0.2900439255625965,398,0.015382383252605807,4.791392319621984,0.8003726272911676,120.46898327883844,0.04610414762049461,여의동 | 종로1.2.3.4가동 | 행당2동 | 명동 | 역삼1동,269282.09,-1110916.51,0.19510387128345152,11200690,성수2가3동,5117478.63,55709.92,0.04036369838369637,0.30782946022911206,0.25,442.0
11200580,응봉동,5,60,720135.71,216945.45,0.30125634236358034,503190.25999999995,0.6987436576364197,1,227596.49,0.3160466657041629,370,0.014371142486473356,4.777948132688733,0.8079725550377105,118.86021427508413,0.049929630624760996,역삼1동 | 여의동 | 응봉동 | 종로1.2.3.4가동 | 명동,129192.57,-590943.1399999999,0.17940031053313552,11200690,성수2가3동,5117478.63,23765.24,0.03300105753678012,0.30782946022911206,0.25,442.0
11200590,금호1가동,5,60,835159.26,226033.02000000002,0.270646606971705,609126.24,0.7293533930282949,2,247035.32,0.2957942656350359,393,0.014194361952811641,4.813615624228651,0.8057865812570525,123.17617211407239,0.04238974731597899,금호1가동 | 여의동 | 역삼1동 | 종로1.2.3.4가동 | 금호2.3가동,317890.1,-517269.16000000003,0.380634108038268,11200690,성수2가3동,5117478.63,35402.19,0.04238974731597899,0.30782946022911206,0.25,442.0
11200615,금호2.3가동,5,60,1222347.51,282341.95,0.23098337231447383,940005.56,0.7690166276855263,2,389658.44,0.3187787734766196,401,0.014639147212719875,4.808296582166589,0.8021901109108792,122.52273225121559,0.047517829033741806,금호2.3가동 | 여의동 | 종로1.2.3.4가동 | 역삼1동 | 명동,335524.85,-886822.66,0.274492194122439,11200690,성수2가3동,5117478.63,58083.3,0.047517829033741806,0.30782946022911206,0.25,442.0
11200620,금호4가동,5,60,711671.64,164701.11,0.23142851385787971,546970.53,0.7685714861421203,1,252150.04,0.354306713697345,367,0.016968651865032897,4.627185725836605,0.7835566803346622,102.22596701074227,0.049777605301231334,금호4가동 | 금호2.3가동 | 종로1.2.3.4가동 | 명동 | 여의동,250363.55,-461308.09,0.3517964408417342,11200690,성수2가3동,5117478.63,35425.31,0.049777605301231334,0.30782946022911206,0.25,442.0
11200650,성수1가1동,5,60,825496.48,327654.73,0.39691838540607705,497841.75,0.603081614593923,5,327654.73,0.39691838540607705,380,0.02785957763983131,4.4444519098984205,0.7482026562555728,85.15319342242569,0.08771057388397345,성수1가1동 | 성수2가3동 | 성수1가2동 | 역삼1동 | 성수2가1동,1422505.14,597008.6599999999,1.7232116362264802,11200690,성수2가3동,5117478.63,72404.77,0.08771057388397345,0.30782946022911206,0.25,442.0
11200660,성수1가2동,5,60,773948.47,325551.29,0.4206369062271032,448397.18,0.5793630937728969,5,325551.29,0.4206369062271032,386,0.028507407522793023,4.496363700151628,0.7549507182993571,89.69039643262384,0.10206207914591522,성수1가2동 | 성수2가3동 | 성수1가1동 | 역삼1동 | 삼성1동,2187915.91,1413967.4400000002,2.8269529494644523,11200690,성수2가3동,5117478.63,78990.79,0.10206207914591522,0.30782946022911206,0.25,442.0
11200670,성수2가1동,5,60,737294.32,314370.3,0.42638372692197063,422924.01999999996,0.5736162730780294,5,314370.3,0.42638372692197063,387,0.02947921660838077,4.426135432821981,0.7428365148257582,83.60768425747393,0.10129653514759208,성수2가3동 | 성수2가1동 | 성수1가1동 | 역삼1동 | 성수1가2동,1110791.17,373496.85,1.5065776852858435,11200690,성수2가3동,5117478.63,64119.24,0.08696559604582334,0.30782946022911206,0.25,442.0
11200690,성수2가3동,5,60,761984.87,377354.76,0.49522605350418575,384630.11,0.5047739464958143,5,377354.76,0.49522605350418575,411,0.044663227255371946,4.337527186295633,0.7206878803253179,76.51809021652095,0.18374267720040166,성수2가3동 | 성수1가2동 | 성수2가1동 | 역삼1동 | 성수1가1동,5117478.63,4355493.76,6.715984570664769,11200690,성수2가3동,5117478.63,140009.14,0.18374267720040166,0.30782946022911206,0.25,442.0
11200720,송정동,5,60,438805.35,213094.25,0.48562363699531014,225711.09999999998,0.5143763630046899,5,213094.25,0.48562363699531014,362,0.024223503268289072,4.554526644629553,0.7730484871248096,95.06174659560261,0.11395200628251229,성수2가3동 | 송정동 | 성수1가2동 | 성수1가1동 | 역삼1동,308972.34,-129833.00999999995,0.7041216338861868,11200690,성수2가3동,5117478.63,16134.34,0.03676878597765502,0.30782946022911206,0.25,442.0
